count,id,title,address
1,2843,"Donaueschingen, Fürstenberg collection","The Princely Fürstenberg Collections (Fürstlich Fürstenbergisches Archiv), Haldenstraße 3, 78166 Donaueschingen, Deutschland"
1,2844,"Geoagiu, Archaeological collection Geoagiu, Cigmău","Archaeological collection Geoagiu, Cigmău, Geoagiu, României"
7,2845,"Montélimar, Private collection Vallentin du Cheylard","Private collection Vallentin du Cheylard, Montélimar, France"
1,2846,"Geoagiu, Muzeul","Muzeul Sătesc, în cadrul Căminului Cultural, Gornea, Sicheviţa, României"
2,2847,"Sour el Ghozlane , Musee","Musee Sour el Ghozlane, Sour el Ghozlane, Algeria"
1,2848,"Târgu Mureș, Private collection A. Filimon","Private collection A. Filimon, Târgu Mureș, României"
1,2849,"Pazardzhik, History Museum","Pazardzhik History Museum, 8 Otets Paisiy Str., Pazardzhik, Bulgaria"
1,2850,"Tegea, Archaeological Museum","Archaeological Museum of Tegea, Alea, 22012 - Arcadia, Tegea, Hellas (Greece)"
1,2851,"Thasos, Archaeological Museum","Archaeological Museum of Thasos, 18 Great Alexandrou Street, 64004 Thásos, Hellas (Greece)"
1,2852,"Tournai, Musée d'Histoire et d'Archéologie","Musée d'Histoire et d'Archéologie, Rue des Carmes, 8, 7500 Tournai, Belgique"
1,2853,"Troyan, Museum","Museum, Troyan, Bulgaria"
1,2854,"Utica, Museum","Museum, Utica, Tunisia"
12,2855,"Varna, Archaeological Museum","Arheologičeski muzej (Archaeological Museum), Bulevar Marija Luiza 41, Varna, Bulgaria"
2,2856,"Vienne, Musée du cloître de Saint-André-le-Bas de Vienne","Musée du cloître de Saint-André-le-Bas de Vienne, Place du Jeu de Paume, 38200 Vienne, France"
2,2857,"Vis, Museum","Muzej, Vis, Hrvatska"
2,2858,"Voineşti, Åžcolii collection","Colecţia Åžcolii generale, Voineşti, României"
1,2859,"Waudrez, Musée","Musée Gallo-romain de Waudrez (Cercle Archeologique Waudrez/CAW), Chaussée Romaine 14, 7131 Waudrez, Belgique"
1,2861,"Innsbruck, Stiftbibliothek Wilten","Stiftbibliothek Wilten, Innsbruck, Österreich"
1,2862,"Zarzis, Museum","Musée de Zarzis, Eglise Notre-Dame-de-la-Garde, 4170 Zarzis, Tunisia"
15,2863,"Zlatna, Muzeul","Colecţia Muzeală Zlatna, str. Valea Morilor 5, Zlatna, României"
1,2864,"Zombor, Museum","Museum, Zombor, Slovensko"
73,2866,"Pieve di Cadore, Museo Cadorino","Museo Archeologico Cadorino (MARC), Piazza Tiziano, 2, 32044 Pieve di Cadore (BL), Italia"
29,2867,"Treviso, Museo Civico","Museo Civico / Musei Civici, Treviso, Italia"
6,2868,"Montebelluna, Museo","Museo di storia naturale e archeologia, Via Piave 51, Montebelluna (TV), Italia"
17,2869,"Vienna, Naturhistorisches Museum","Naturhistorisches Museum, Burgring 7, 1010 Wien, Austria"
14,2870,"Adria, Museo Archeologico","Museo Archeologico Nazionale, Via Badini, n. 59, 45011 Adria (RO), Italia"
2,2871,"Padua, Seminario","Bibliotheca del Seminario, Via Seminario, 29, 35122 Padova, Italia"
1,2872,"Vincenza, Museo Naturalistico e Archeologico","Museo Naturalistico e Archeologico di Santa Corona, Contrà Santa Corona, 4, 36100 Vincenza, Italia"
2,2873,"Perugia, Palazzo Gallenga Stuart","Palazzo Gallenga Stuart - Università per Stranieri, Perugia, Italia"
1,2874,"Teglio, Antiquarium","Antiquarium, Teglio, Italia"
3,2875,"Lidingö, Millesgården","Millesgården - Foundation Carl Milles, Lidingö, Sverige"
1,2876,"Jerusalem, Museum of the Armenian Patriarchate","Museum of the Armenian Patriarchate, Jerusalem, Israel"
16,2877,"Brescia, Museo Civico","Museo Civico / Civici Musei d'Arte, Storia e Scienze: Capitolium - Pinacoteca - Monastero di Santa Giulia, Brescia, Italia"
39,2878,"Albacete, Museo Provincial","Museo Provincial de Albacete, Parque de Abelardo Sánchez s/n, 02002 Albacete, España"
7,2879,"Alcalá de Henares, Taller Escuela de Arqueología","Taller Escuela de Arqueología, Alcalá de Henares, España"
2,2880,"Alcañiz, Taller de Arqueología","Taller de Arqueología de Alcañiz, Calle Horno Nuevo, 44600 Alcañiz, España"
1,2881,"Alcoy, Museo Arqueológico Municipal - Camilo Visedo Moltó","Museo Arqueológico Municipal - Camilo Visedo Moltó, Placeto del Carbó s/n, 03801 Alcoy, España"
1,2882,"Alicante, Museo Arqueológico","Museo Arqueológico de Alicante, Plaza Dr. Gomez Ulla s/n, 03013 Alicante, España"
